population,gdp,biofuel_consumption,coal_production,fossil_electricity,gas_production,hydro_electricity,nuclear_consumption,oil_production,other_renewable_electricity,solar_electricity,primary_energy_consumption,is_outlier
-0.2025685610148142,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1866933095809178,-0.2330857682035531,-0.2345438373753738,-0.2030460934703842,-0.2531600004437751,-0.1814741011496441,-0.0890021595832631,3.465108156204224,0
-0.202563641759368,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1866933095809178,-0.2330857682035531,-0.2345438373753738,-0.2030460934703842,-0.2531600004437751,-0.1814741011496441,-0.0890021595832631,2.283779144287109,0
-0.2025586094396168,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1866933095809178,-0.2330857682035531,-0.2345438373753738,-0.2030460934703842,-0.2531600004437751,-0.1814741011496441,-0.0890021595832631,3.693384170532227,0
-0.2025535023824434,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1866933095809178,-0.2330857682035531,-0.2345438373753738,-0.2030460934703842,-0.2531600004437751,-0.1814741011496441,-0.0890021595832631,3.693384170532227,0
-0.2025483378349455,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1866933095809178,-0.2330857682035531,-0.2345438373753738,-0.2030460934703842,-0.2531600004437751,-0.1814741011496441,-0.0890021595832631,3.693389177322388,0
-0.2025439513231745,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1927573324176291,-0.2330857682035531,-0.2460013010039203,-0.2030460934703842,-0.2531600004437751,-0.1820302710495012,-0.0890021595832631,4.417369842529297,0
-0.2025409848224224,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1927307746264973,-0.2330857682035531,-0.2460013010039203,-0.2030460934703842,-0.2531600004437751,-0.1820302710495012,-0.0890021595832631,4.5707106590271,0
-0.2025389285851439,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1927219220470418,-0.2330857682035531,-0.2460013010039203,-0.2030460934703842,-0.2531600004437751,-0.1820302710495012,-0.0890021595832631,4.724780082702637,0
-0.2025371444687355,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.192704216888131,-0.2330857682035531,-0.2460013010039203,-0.2030460934703842,-0.2531600004437751,-0.1820302710495012,-0.0890021595832631,5.26149845123291,0
-0.2025354216753401,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1926776590969991,-0.2330857682035531,-0.2460013010039203,-0.2030460934703842,-0.2531600004437751,-0.1820302710495012,-0.0890021595832631,5.486875057220459,0
-0.2025334746696785,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1926422487264119,-0.2330857682035531,-0.2460013010039203,-0.2030460934703842,-0.2531600004437751,-0.1820302710495012,-0.0890021595832631,5.925301551818848,0
-0.202531244045082,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1926422487264119,-0.2330857682035531,-0.2460013010039203,-0.2030460934703842,-0.2531600004437751,-0.1820302710495012,-0.0890021595832631,5.914012908935547,0
-0.2025289425157517,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1926156909880456,-0.2330857682035531,-0.2460013010039203,-0.2030460934703842,-0.2531600004437751,-0.1820302710495012,-0.0890021595832631,6.094254970550537,0
-0.2025266218229799,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1926422487264119,-0.2330857682035531,-0.2460013010039203,-0.2030460934703842,-0.2531600004437751,-0.1820302710495012,-0.0890021595832631,5.724894046783447,0
-0.2025242743013899,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1926333961469564,-0.2330857682035531,-0.2460013010039203,-0.2030460934703842,-0.2531600004437751,-0.1820302710495012,-0.0890021595832631,5.651723861694336,0
-0.2025221912352933,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1927130694675864,-0.2330857682035531,-0.2460013010039203,-0.2030460934703842,-0.2531600004437751,-0.1820302710495012,-0.0890021595832631,5.160598754882812,0
-0.2025205278485667,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1927219220470418,-0.2330857682035531,-0.2460013010039203,-0.2030460934703842,-0.2531600004437751,-0.1820302710495012,-0.0890021595832631,4.052798748016357,0
-0.2025190350164699,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1927573324176291,-0.2330857682035531,-0.2460013010039203,-0.2030460934703842,-0.2531600004437751,-0.1820302710495012,-0.0890021595832631,5.097090721130371,0
-0.2025175096065224,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1927484797854081,-0.2330857682035531,-0.2460013010039203,-0.2030460934703842,-0.2531600004437751,-0.1820302710495012,-0.0890021595832631,4.89696216583252,0
-0.2025159554514126,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1927573324176291,-0.2330857682035531,-0.2460013010039203,-0.2030460934703842,-0.2531600004437751,-0.1820302710495012,-0.0887958835171756,4.961349964141846,0
-0.2025143859655496,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1927484797854081,-0.2330857682035531,-0.2460013010039203,-0.2030460934703842,-0.2531600004437751,-0.1820302710495012,-0.0887958835171756,5.095956325531006,0
-0.2025128739700113,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1927396272059527,-0.2330857682035531,-0.2460013010039203,-0.2030460934703842,-0.2531600004437751,-0.1820302710495012,-0.0887958835171756,4.999515056610107,0
-0.2025114405445832,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1927130694675864,-0.2328817394198655,-0.2460013010039203,-0.2030460934703842,-0.2522676165638048,-0.1820302710495012,-0.0887958835171756,5.187583446502686,0
-0.2025100799402331,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1927307746264973,-0.2328817394198655,-0.2460013010039203,-0.2030460934703842,-0.2522676165638048,-0.1820302710495012,-0.0885896074510881,4.905136585235596,0
-0.2025088496472856,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1927219220470418,-0.2328817394198655,-0.2460013010039203,-0.2030460934703842,-0.2522676165638048,-0.1820302710495012,-0.0883833313850006,4.67274808883667,0
-0.2025082325844676,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1927219220470418,-0.2328817394198655,-0.2460013010039203,-0.2030460934703842,-0.2522676165638048,-0.1820302710495012,-0.0883833313850006,4.568214893341064,0
-0.2025079374674677,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1927130694675864,-0.2328817394198655,-0.2460013010039203,-0.2030460934703842,-0.2522676165638048,-0.1820302710495012,-0.0883833313850006,4.827600479125977,0
-0.2025075024573445,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1927130694675864,-0.2328817394198655,-0.2460013010039203,-0.2030460934703842,-0.2522676165638048,-0.1820302710495012,-0.0883833313850006,4.939796924591064,0
-0.2025072073403447,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1866933095809178,-0.2328817394198655,-0.2345438373753738,-0.2030460934703842,-0.2522676165638048,-0.1814741011496441,-0.0890021595832631,4.870100021362305,0
3.4268994503484245,-0.0927139693245573,-0.1530233406993947,0.5852939580866775,-0.1866933095809178,-0.1715692607556247,0.257795250070374,-0.2029418010622658,1.0246076536473308,-0.1792494214466212,-0.0890021595832631,5371.02880859375,1
3.515350813739626,-0.0927139693245573,-0.1530233406993947,0.6421804300015853,-0.1866933095809178,-0.1669823945053266,0.2794399648844604,-0.200609822727224,1.1722133021224108,-0.178637634546419,-0.0890021595832631,5886.39990234375,1
3.603736069006509,-0.0927139693245573,-0.1530233406993947,0.4792268688678929,-0.1866933095809178,-0.1590215254423282,0.24490942278625,-0.2004220963814216,1.268772372567481,-0.1772194015037932,-0.0890021595832631,6122.30419921875,1
3.696604971696939,-0.0927139693245573,-0.1530233406993947,0.6021030490007299,-0.1866933095809178,-0.1326463941988794,0.2996605118914658,-0.1986908424626033,1.4638607025964674,-0.1770525501919735,-0.0890021595832631,6581.3037109375,1
3.793684914189477,-0.0927139693245573,-0.1530233406993947,0.6506492232775518,-0.1866933095809178,-0.1131721879094477,0.3204706294051987,-0.195508749350159,1.644257904409207,-0.1770803587439435,-0.0890021595832631,7549.39111328125,1
3.892344382272066,-0.0927139693245573,-0.1530233406993947,0.6975013174926865,-0.1866933095809178,-0.1436656613440108,0.3338568385190291,-0.1784783790210954,1.90752267653791,-0.1706648281353754,-0.0890021595832631,8611.7587890625,1
3.989619784203047,-0.0927139693245573,-0.1530233406993947,0.7326355335767857,-0.1866933095809178,-0.1138558130429083,0.3882865148708057,-0.1653719973342477,2.271166112855675,-0.1709733066880926,-0.0890021595832631,9384.6103515625,1
4.085729997146437,-0.0927139693245573,-0.1530233406993947,0.7517748885314222,-0.1866933095809178,-0.092871991653223,0.4099700681799519,-0.158797132427782,2.579515941432151,-0.1702508420908407,-0.0890021595832631,10060.19921875,1
4.1835152002803095,-0.0927139693245573,-0.1530233406993947,0.8004258547171983,-0.1866933095809178,-0.0668413490072063,0.3638281070891208,-0.152817018821044,3.070696496453335,-0.1694886949149354,-0.0890021595832631,10853.2197265625,1
4.280377796767809,-0.0927139693245573,-0.1530233406993947,0.8204291235436089,-0.1866933095809178,-0.0434036017091246,0.4485449778856248,-0.1111518701977895,3.191563714866335,-0.1677214933236997,-0.0890021595832631,11042.7724609375,1
4.374494651517199,-0.0927139693245573,-0.1530233406993947,0.9134899633085548,-0.1866933095809178,-0.0220123675936358,0.5022128925635179,-0.0867463452844151,2.908137653223408,-0.1653866921236729,-0.0890021595832631,11584.044921875,1
4.466396250750182,-0.0927139693245573,-0.1530233406993947,0.9382683951989638,-0.1866933095809178,-0.001324958327227,0.5235889654879511,-0.0476415289648994,3.351166984875689,-0.1673320070158123,-0.0890021595832631,12271.7119140625,1
4.557924009565389,-0.0927139693245573,-0.1530233406993947,1.0167598785946546,-0.1866933095809178,0.0426249038390377,0.5099962453179784,-0.0611740846324927,3.4158141561709963,-0.1610967585671835,-0.0890021595832631,13024.873046875,1
4.649158397170237,-0.0927139693245573,-0.1530233406993947,1.1309235991533244,-0.1866933095809178,0.0719897196020845,0.5502343248162603,0.0753647727154194,3.298128562186412,-0.1551215477807015,-0.0890021595832631,13850.0146484375,1
4.742901815850468,-0.0927139693245573,-0.1530233406993947,1.1637527280388629,-0.1866933095809178,0.1231604679158182,0.6148847115556924,0.1401745437060676,3.382989251015786,-0.1297038028021054,-0.0890021595832631,14535.3408203125,1
4.840420723800548,-0.0927139693245573,-0.1530233406993947,1.2282598148842276,-0.1866933095809178,0.1250419534502325,0.676401660154899,0.2007535055087972,2.9382404478808994,-0.0910328091751305,-0.0890021595832631,14534.998046875,1
4.940751976029848,-0.0927139693245573,-0.1530233406993947,1.1734446069435558,-0.1866933095809178,0.1336003715365714,0.7376272662482266,0.230890275427688,2.555338189806451,-0.0385741209160734,-0.0890021595832631,14744.0546875,1
5.045519354180336,-0.0927139693245573,-0.1530233406993947,1.2521265236868924,-0.1866933095809178,0.1619728345467485,0.7282898895550028,0.3044468291798137,2.162330331014189,0.2013629302886395,-0.0890021595832631,15109.6533203125,1
5.151660766420781,-0.0927139693245573,-0.1530233406993947,1.3416833630712812,-0.1866933095809178,0.195960427165639,0.7729366223789552,0.4039760286807687,1.987547351822457,0.2620646751954684,-0.0890021595832631,15988.6953125,1
5.257870055571199,-0.0927139693245573,-0.1530233406993947,1.4790124566790144,-0.1866933095809178,0.2925955904541535,0.7753119029715697,0.527066672013398,1.9610854639142328,0.3047336061603758,-0.0890021595832631,17051.833984375,1
5.3666278659010045,-0.0927139693245573,-0.1530233406993947,1.8320693211650527,1.1035376648509676,0.8262667826103895,0.9639925395486126,0.6947643216552549,2.009689716138197,0.3368099522522419,-0.0890021595832631,20034.09375,1
5.479051299573903,-0.0927139693245573,-0.1530233406993947,1.899913544852883,1.189453694583048,0.92508190381249,0.9732336268981278,0.7519443183072521,2.370013488560464,0.3606188762184447,-0.0890021595832631,20860.193359375,1
5.595456819747324,-0.0927139693245573,-0.1530233406993947,1.981976122234736,1.3002773535215628,0.9898218197260156,1.0171958984878104,0.9275020920470384,2.3686039110492647,0.3698316921464295,-0.0890021595832631,22154.140625,1
5.712356181809512,-0.0927139693245573,-0.1530233406993947,2.0790382050102028,1.4125976963270972,1.0533217148064995,1.205432958568642,0.8637931050831194,2.678012196613282,0.4131593595525357,-0.0890021595832631,23660.064453125,1
5.829350494891898,-0.0927139693245573,-0.1530233406993947,2.220434028201592,1.547878250290868,1.1126668449038015,1.238901413067872,0.9106939843433756,2.850817459346236,0.4609091722392151,-0.0890021595832631,24755.953125,1
5.94701527163845,-0.0927139693245573,-0.1530233406993947,2.264089868754096,1.6862100941946492,1.12739452086597,1.3197347571159572,0.994808586771557,3.007867462434221,0.3432279053197174,-0.0889196491510648,25686.197265625,1
6.060296478202266,-0.0927139693245573,-0.1530233406993947,2.296968413888074,1.7950236580710406,1.182965446320401,1.3369896999226087,1.0762760460647636,2.999573282307121,0.3541632643987448,-0.0889196491510648,26742.185546875,1
6.16877069834228,-0.0927139693245573,-0.1530233406993947,2.358097786321117,1.9357173447616491,1.1414550882712668,1.3484891220361233,1.110329128544401,3.242203586010103,0.3613226705610727,-0.0886824316789064,27935.5546875,1
6.27460569865039,-0.0927139693245573,-0.1530233406993947,2.402767396523183,1.9939773582266525,1.1769859621831102,1.5261700728142042,1.25235932524424,3.3387091545811862,0.3561315972086721,-0.0884142727430442,29123.30078125,1
6.377398981698325,-0.0927139693245573,-0.1530233406993947,2.5443807047754565,2.1988371782427723,1.1894672916506706,1.51212215687526,1.350654691504144,3.411873777893306,0.4561223735480182,-0.0882595657607169,30625.486328125,1
6.479229127421006,-0.0927139693245573,-0.1530233406993947,2.742773952081842,2.321929646529607,1.278576144487625,1.6519257846567228,1.5097909014857014,3.4551989469406776,0.5849839935979865,-0.0879808846383881,31881.8203125,1
6.580856435780247,-0.0927139693245573,-0.1530233406993947,2.836271369001025,2.472022940160361,1.4026231620879643,1.639217097489264,1.6061848968515706,3.5435789473511665,0.5972973978059476,-0.0875054080183973,33290.7421875,1
6.681499197417335,-0.0927139693245573,-0.1530233406993947,2.840731151942867,2.6126429273276983,1.447704599662446,1.6325775437936123,1.7216085505641063,3.644593264757364,0.6974151530929346,-0.0866018188528337,34256.44140625,1
6.781099000246075,-0.0927139693245573,-0.1530233406993947,2.7539380066480468,2.6793297572511934,1.5052512529712303,1.7446071290011318,1.7996627452388323,3.857950863484112,0.7553375494843607,-0.0855507720745021,34322.67578125,1
6.879366834655409,-0.0927139693245573,-0.1530233406993947,2.800390619375117,2.870889298784648,1.657867090931302,1.6929999138644534,1.833326442212138,3.7588445479736183,0.8466565229558473,-0.0839346453188433,35413.875,1
6.977507023296915,-0.0927139693245573,-0.1427295937966203,2.9397305123604185,3.0763618406438,1.8693142610939424,1.7432259417446785,1.8913302165349,3.9929826451327943,1.0568382934377492,-0.0811636689950944,36891.33203125,1
7.075473085243113,-0.0927139693245573,-0.1371460161218951,3.1200842845182253,3.2150907110116544,1.979434040921884,1.9036304325443292,1.906919019623394,3.9453502278146777,1.077138376425565,-0.077656975448966,38139.58984375,1
7.170151154792731,-0.0927139693245573,-0.1055254673049244,3.315023751208728,3.471275440965717,2.149437057459461,1.9903192445484623,1.942986493790217,3.728137251623024,1.1241348019057715,-0.0733251784069258,40024.75,1
7.262978415324671,-0.0927139693245573,-0.0540378665955758,3.838192100327048,3.841464472187389,2.294814606440145,2.0872670137130864,1.6958130440551518,3.993097986835157,1.20394504853549,-0.0675494490175389,43127.8671875,1
7.356072413715903,-0.0927139693245573,-0.0313346156308957,4.455263106385631,4.1275266862969255,2.489525777005845,2.4786893282809017,1.9638408008866597,4.259525738799826,1.2795841905526328,-0.0605360619252819,47339.00390625,1
7.449038455891554,-0.0927139693245573,0.0182762556729359,4.972586678412072,4.482055541397813,2.709153567268787,2.612018977003548,2.041022911355349,4.382645362946707,1.4800835245541624,-0.0531101230850692,50966.953125,1
7.5427109602563265,-0.0927139693245573,0.0997858765024519,5.375659884045858,4.865841594343944,2.86120036024867,2.8850591917397144,2.088050377570465,4.4611198735446855,1.5815844698982038,-0.0440339747940305,53908.76171875,1
7.636215004555456,-0.0927139693245573,0.1767449609928608,5.823310563353453,5.379734321818097,3.0890507583968594,3.0234300986383142,1.98303948627515,4.442959345668728,1.7901481870063618,-0.0351641072949746,57188.984375,1
7.729546949651393,-0.0927139693245573,0.3473459576811925,6.118121741253747,5.548526546106861,3.3155207160364744,3.48373791728084,1.902509100435624,4.625241388392761,2.024017736961395,-0.0240252002641566,59053.0078125,1
7.82452479100085,-0.0927139693245573,0.4387645978833603,6.347181721338472,5.759554432676171,3.347808954346001,3.377271812008335,1.988164928829782,4.400151824622923,2.2236827439594173,-0.0044289725642337,60345.11328125,1
7.920084215972559,-0.0927139693245573,0.5265375278781151,6.821078454939324,6.290337967020395,3.717248056354358,3.943587850507922,2.086571665944251,4.533544735014747,2.5309664932015794,0.0314630688519649,64320.453125,1
8.015240398058122,-0.0927139693245573,0.6279725524389191,7.560606942212732,6.91919027990544,4.002419883859625,3.969076231509708,1.687005671882259,4.811609955206112,2.72312329973498,0.1232559163782267,67605.3125,1
8.111236847230744,-0.0927139693245573,0.8283064414300931,7.680347467198978,7.259324602311572,4.169064982543236,4.598496110027153,1.1388156848873732,4.880698245262055,2.941698092237289,0.2309320111187943,70002.1953125,1
8.205739119032952,-0.0927139693245573,1.2098188481658612,7.890584275967457,7.636896121263154,4.227546232380971,4.906860850500151,1.1440247243303716,4.825669599182418,3.2684479157067363,0.5124988594249464,71782.3984375,1
8.29769912268675,-0.0927139693245573,1.3871203982045728,7.803112427292983,7.968212868448113,4.416982227070458,5.381939777225092,1.2410731953354164,4.852540046855635,3.824895760194671,1.133596120887093,73772.5546875,1
8.386510009488545,-0.0927139693245573,1.148773262197258,7.686314914436036,7.933059276485901,4.530355507760856,5.625014533027547,1.416749031347368,5.064579322349761,4.236461580152896,1.803580789072034,75114.6875,1
8.472917323550154,-0.0927139693245573,1.5958464984181897,7.283469371735442,8.252461339451221,4.614769002883449,5.836783955609655,1.5951867728892857,5.26300781374545,4.425281502996238,2.772872158593354,76546.8359375,1
8.557325561046806,-0.0927139693245573,1.516441228117147,7.483871677467552,8.687706949851417,4.690228787023272,5.987881408928288,1.6860602570723933,5.180623265759358,5.0526410961657415,4.412973083403315,79234.734375,1
8.636141360140806,-0.0927139693245573,1.9966924028563664,7.97585931125601,9.12252895008853,4.796095830369825,6.137216175534838,1.8985567642157464,5.209963137590381,5.851857412880829,6.312981668441532,82105.53125,1
8.710391785482077,-0.0927139693245573,2.5732576903282465,8.307824544175611,9.17843252395756,4.895104868841873,6.582611733448082,2.233765437112715,4.983380616765468,6.568760395874687,8.009190024413874,84504.6640625,1
8.778829206957475,-0.0927139693245573,2.7383411465205447,8.248560936439757,9.169208196528771,4.858444007875519,6.748410148869135,2.265485323105021,4.626563880602578,7.427208519708194,9.681057955124944,84082.5234375,1
8.836679708494284,-0.0927139693245573,2.995753183948525,8.599143104842009,9.789757317962104,5.086124613314409,6.643036685579535,2.498073865718012,4.651661123309359,8.689991558748869,12.075097981287014,88455.96875,1
8.892887161464989,-0.0927139693245573,3.373797111824892,9.460651249009285,9.96316170596526,5.145177854643556,6.839259090864898,2.6283453167673487,4.988692356930079,9.57374636407719,15.25236764356544,90876.8984375,1
8.951009695719991,-0.0927139693245573,3.871380642866302,9.950459746768985,10.352781908269703,5.2216840185819,6.340841778942268,2.8182992629876056,4.917432956195533,10.236144084640264,19.409449900669177,94503.46875,1
9.006354038781305,-0.0927139693245573,4.37538132972921,10.25783791858143,-0.1866933095809178,5.346120343977748,-0.2345438373753738,2.965368372129559,4.9028540429487535,-0.1814741011496441,-0.0890021595832631,97910.2421875,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1866933095809178,-0.2328817394198655,0.3042726638692302,-0.2029418010622658,-0.129299818295996,-0.1363131027742592,-0.0890021595832631,5251.794921875,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1866933095809178,-0.2328817394198655,0.3262085060174777,-0.200609822727224,-0.1152132641509292,-0.1363409125693657,-0.0890021595832631,5757.87646484375,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1866933095809178,-0.2328817394198655,0.2929110592409563,-0.2004220963814216,-0.1068990497723147,-0.1424309726050392,-0.0890021595832631,5985.9716796875,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1866933095809178,-0.2328817394198655,0.3471396576224642,-0.1986908424626033,-0.0820097492786905,-0.1381762728555935,-0.0890021595832631,6424.734375,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1866933095809178,-0.2328817394198655,0.3679911418989408,-0.1955087486340399,-0.0561495258429798,-0.1373142089876618,-0.0890021595832631,7366.65966796875,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1866933095809178,-0.1761293724538101,0.3910689541463961,-0.1784783790210954,0.0192647383605078,-0.132622806943715,-0.0890021595832631,8434.37890625,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1866933095809178,-0.1650454949932198,0.4571593776070954,-0.1653720001987244,0.0739767158807985,-0.1332371783249651,-0.0890021595832631,9171.6708984375,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1866933095809178,-0.1543280323171016,0.477109238593129,-0.158797132427782,0.1321219908763501,-0.1323756713822423,-0.0890021595832631,9804.5830078125,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1866933095809178,-0.1353633768027088,0.4379621334969397,-0.152817018821044,0.2068464196347985,-0.1310017368917558,-0.0890021595832631,10537.6708984375,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1866933095809178,-0.1136033683918065,0.5221937920698416,-0.1111518644688361,0.237263190387199,-0.1037325404664304,-0.0890021595832631,10709.33203125,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1866933095809178,-0.0998262185348948,0.5734514607509805,-0.0867463452844151,0.2681879104789435,-0.0993369883645847,-0.0890021595832631,11246.5498046875,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1866933095809178,-0.0791009765247587,0.5763039384207096,-0.0476415175069926,0.3416840253804328,-0.101207660361085,-0.0890021595832631,11812.646484375,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1866933095809178,-0.0453100980595169,0.5543935403280897,-0.0611740846324927,0.396335494828952,-0.1002238254592219,-0.0890021595832631,12431.6630859375,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1866933095809178,-0.0098415497659526,0.5896757848223778,0.0753647727154194,0.4256336768880364,-0.0920195414140925,-0.0890021595832631,13190.5068359375,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1866933095809178,0.0207488765486796,0.6599557630071142,0.1401745437060676,0.4431239258751652,-0.0698992942421786,-0.0890021595832631,13705.556640625,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,-0.2131817524051349,-0.1866933095809178,0.0376539092074936,0.7180022069701877,0.2007534596771698,0.4222293595945183,-0.0292846349509896,-0.0890021595832631,13750.1953125,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,1.371578586344848,-0.1866933095809178,0.0395578158507551,0.7754039964667812,0.230890275427688,0.4143796387582482,0.0235106814465692,-0.0890021595832631,13842.634765625,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,1.4530941030901798,-0.1866933095809178,0.0503157124875408,0.7505060466585936,0.3044468750114411,0.4006716364277493,0.2704481764468265,-0.0890021595832631,14013.40234375,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,1.5511029958289768,-0.1866933095809178,0.0868659181456514,0.8092888082399224,0.4039760286807687,0.4489240153960637,0.3292884916635986,-0.0890021595832631,14704.74609375,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,1.697109930853095,-0.1866933095809178,0.139227793621799,0.8095191495638101,0.527066672013398,0.5189394396579426,0.3758491364279239,-0.0890021595832631,15537.9521484375,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,1.90082540186,0.836424765263693,0.1705067137192975,0.8822719349222461,0.6727881479834831,0.5449912623371859,0.4052246074183536,-0.0890021595832631,16369.7177734375,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,1.9749815134108688,0.8932704394903179,0.212148513792577,0.9109103222865266,0.7404584541662488,0.5741307337506001,0.4301244152676544,-0.0890021595832631,17030.90625,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,2.0629858255102658,0.9950621245945072,0.2405983227223913,0.9064266816172089,0.9094343478961014,0.5816354717240817,0.4390748398614782,-0.0890021595832631,18093.341796875,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,2.15684402121887,1.1112229473964292,0.272922609755178,1.029419803775102,0.8437159190607563,0.5906063000107226,0.489629433981436,-0.0890021595832631,19373.1015625,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,2.3279388758031656,1.2177618759864033,0.2968888875041139,1.1219935622606194,0.9049418401157678,0.615239049175159,0.553387239671773,-0.0890021595832631,20391.076171875,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,2.40177639316694,1.353491543174097,0.3298228721641366,1.1616250726864692,0.9948086784348118,0.646015770576523,0.4442378547914468,-0.0889196491510648,21159.0703125,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,2.453149739315878,1.472172306127283,0.3793610460830504,1.2012952064356612,1.0740268131188162,0.6714841680584759,0.4576561986139701,-0.0888072287010025,22195.84375,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,2.544994591178838,1.6013060821098348,0.4145561558330398,1.1695750221434236,1.108393383929823,0.6700212044782121,0.46206237870522,-0.0884328376347141,23209.50390625,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,2.617266055401001,1.6557358816410757,0.4527348844330369,1.3062264918452142,1.2504971862232552,0.6757221649858355,0.4605270685053774,-0.0881131097303574,24456.17578125,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,2.7765419896877352,1.8568867353262344,0.5144946344393958,1.316345587389146,1.349069100522849,0.7016056073084173,0.5573771049092063,-0.0879006453926612,25775.3203125,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,3.027711254650262,1.9752656760382232,0.5525309176373944,1.4577910829631575,1.5081906443836408,0.7184454958533105,0.6834750499103669,-0.0875446108175907,26999.314453125,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,3.143530888249466,2.1205032301108098,0.6246527649524906,1.42236026239774,1.5961210047820682,0.7507162744565089,0.6984883744908347,-0.0869773410986406,28279.7578125,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,3.19078273179141,2.239459879989086,0.6801459761733814,1.4318727888692395,1.7136508967630837,0.76038065842131,0.7993786646033835,-0.0859695825982757,29145.4921875,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,3.1165662226035598,2.2887817190130173,0.6951618577646741,1.5396586498727705,1.792665172368444,0.7559725440634583,0.8683210196651019,-0.0848164291270798,29112.8046875,1
-0.1887640053389554,-0.0927139693245573,-0.1530233406993947,3.208582491263275,2.453537759732601,0.7532652175378952,1.5169763232426012,1.8246576648804835,0.746190733907698,0.9711221997303114,-0.0830971647418074,30182.8671875,1
